,128,256,384,512,640,768,896,1024,1152,1280,1408,1536,1664,1792,1920,2048
0,0.8378963790905434,0.8317450694159815,0.8346001097739929,0.832007062660424,0.8328758087522011,0.833343943225952,0.8334584034745978,0.8301428904102173,0.8297374311275949,0.8323692673635519,0.831690460301037,0.8312130355659126,0.8309651219609189,0.8328548690865876,0.8310977521558296,0.828837429521427
1,0.8377718445976908,0.8285353505279843,0.8293045191597266,0.8261280068951512,0.8228401005110915,0.8275736856422906,0.8257396831149372,0.8241701623604707,0.827015329900138,0.8251589706790805,0.8278478580117621,0.8238471442514703,0.8231111698558589,0.8262920915842231,0.8239064658775884,0.8236398222318853
2,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861,0.8321134929031861
3,0.8323025615669417,0.829846084768268,0.8255377840573912,0.8268079835358668,0.8261065948084131,0.8267424298356794,0.8278391161637957,0.82294644588204,0.8284949994371725,0.827118099297874,0.8245204591227943,0.8251297641172404,0.8300769502021534,0.8261635621646137,0.8253032573317561,0.8278461477408975
4,0.8320446827524037,0.8304992844773617,0.8273077782206867,0.8282361938306388,0.8294001067650081,0.8280695341749198,0.8297406735473591,0.8289591689824405,0.8317172404025295,0.8274615197590827,0.8272680184628161,0.8247787284543675,0.8248704357114723,0.8247983186087234,0.8236133638070433,0.8294420604199434
